t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
2383,1,nan,nan,nan,nan,nan,nan
2384,0,nan,nan,nan,nan,nan,nan
2385,1,nan,nan,nan,nan,nan,nan
2386,0,nan,nan,nan,nan,nan,nan
2387,0,nan,nan,nan,nan,nan,nan
2388,1,nan,nan,nan,nan,nan,nan
2389,1,nan,nan,nan,nan,nan,nan
2390,0,nan,nan,nan,nan,nan,nan
2391,1,nan,nan,nan,nan,nan,nan
2392,1,nan,nan,nan,nan,nan,nan
2393,0,nan,nan,nan,nan,nan,nan
2394,0,nan,nan,nan,nan,nan,nan
2395,0,nan,nan,nan,nan,nan,nan
2396,0,nan,nan,nan,nan,nan,nan
2397,0,nan,nan,nan,nan,nan,nan
2398,0,nan,nan,nan,nan,nan,nan
2399,0,nan,nan,nan,nan,nan,nan
2400,0,nan,nan,nan,nan,nan,nan
2401,0,nan,nan,nan,nan,nan,nan
2402,0,nan,nan,nan,nan,nan,nan
2403,0,nan,nan,nan,nan,nan,nan
2404,0,nan,nan,nan,nan,nan,nan
2405,1,nan,nan,nan,nan,nan,nan
2406,0,nan,nan,nan,nan,nan,nan
2407,0,nan,nan,nan,nan,nan,nan
2408,0,nan,nan,nan,nan,nan,nan
2409,1,nan,nan,nan,nan,nan,nan
2410,0,nan,nan,nan,nan,nan,nan
2411,0,nan,nan,nan,nan,nan,nan
2412,0,nan,nan,nan,nan,nan,nan
2413,1,nan,nan,nan,nan,nan,nan
2414,0,nan,nan,nan,nan,nan,nan
2415,0,nan,nan,nan,nan,nan,nan
2416,0,nan,nan,nan,nan,nan,nan
2417,0,nan,nan,nan,nan,nan,nan
2418,0,nan,nan,nan,nan,nan,nan
2419,0,nan,nan,nan,nan,nan,nan
2420,0,nan,nan,nan,nan,nan,nan
2421,0,nan,nan,nan,nan,nan,nan
2422,0,nan,nan,nan,nan,nan,nan
2423,2,nan,nan,nan,nan,nan,nan
2424,0,nan,nan,nan,nan,nan,nan
2425,1,nan,nan,nan,nan,nan,nan
2426,0,nan,nan,nan,nan,nan,nan
2427,0,nan,nan,nan,nan,nan,nan
2428,0,nan,nan,nan,nan,nan,nan
2429,0,nan,nan,nan,nan,nan,nan
2430,0,nan,nan,nan,nan,nan,nan
2431,0,nan,nan,nan,nan,nan,nan
2432,0,nan,nan,nan,nan,nan,nan
2433,0,nan,nan,nan,nan,nan,nan
2434,0,nan,nan,nan,nan,nan,nan
2435,0,nan,nan,nan,nan,nan,nan
2436,1,nan,nan,nan,nan,nan,nan
2437,1,nan,nan,nan,nan,nan,nan
2438,0,nan,nan,nan,nan,nan,nan
2439,0,nan,nan,nan,nan,nan,nan
2440,0,nan,nan,nan,nan,nan,nan
2441,0,nan,nan,nan,nan,nan,nan
2442,0,nan,nan,nan,nan,nan,nan
2443,0,nan,nan,nan,nan,nan,nan
2444,1,nan,nan,nan,nan,nan,nan
2445,0,nan,nan,nan,nan,nan,nan
2446,0,nan,nan,nan,nan,nan,nan
2447,0,nan,nan,nan,nan,nan,nan
2448,2,nan,nan,nan,nan,nan,nan
2449,2,nan,nan,nan,nan,nan,nan
2450,0,nan,nan,nan,nan,nan,nan
2451,0,nan,nan,nan,nan,nan,nan
2452,0,nan,nan,nan,nan,nan,nan
2453,1,nan,nan,nan,nan,nan,nan
2454,1,nan,nan,nan,nan,nan,nan
2455,1,nan,nan,nan,nan,nan,nan
2456,0,nan,nan,nan,nan,nan,nan
2457,1,nan,nan,nan,nan,nan,nan
2458,1,nan,nan,nan,nan,nan,nan
2459,0,nan,nan,nan,nan,nan,nan
2460,0,nan,nan,nan,nan,nan,nan
2461,0,nan,nan,nan,nan,nan,nan
2462,0,nan,nan,nan,nan,nan,nan
2463,0,nan,nan,nan,nan,nan,nan
2464,0,nan,nan,nan,nan,nan,nan
2465,1,nan,nan,nan,nan,nan,nan
2466,0,nan,nan,nan,nan,nan,nan
2467,0,nan,nan,nan,nan,nan,nan
2468,0,nan,nan,nan,nan,nan,nan
2469,0,nan,nan,nan,nan,nan,nan
2470,1,nan,nan,nan,nan,nan,nan
2471,0,nan,nan,nan,nan,nan,nan
2472,0,nan,nan,nan,nan,nan,nan
2473,2,nan,nan,nan,nan,nan,nan
2474,0,nan,nan,nan,nan,nan,nan
2475,0,nan,nan,nan,nan,nan,nan
2476,0,nan,nan,nan,nan,nan,nan
2477,1,nan,nan,nan,nan,nan,nan
2478,1,nan,nan,nan,nan,nan,nan
2479,0,nan,nan,nan,nan,nan,nan
2480,0,nan,nan,nan,nan,nan,nan
2481,1,nan,nan,nan,nan,nan,nan
2482,0,nan,nan,nan,nan,nan,nan
2483,1,nan,nan,nan,nan,nan,nan
2484,0,nan,nan,nan,nan,nan,nan
2485,0,nan,nan,nan,nan,nan,nan
2486,0,nan,nan,nan,nan,nan,nan
2487,0,nan,nan,nan,nan,nan,nan
2488,0,nan,nan,nan,nan,nan,nan
2489,0,nan,nan,nan,nan,nan,nan
2490,1,nan,nan,nan,nan,nan,nan
2491,0,nan,nan,nan,nan,nan,nan
2492,0,nan,nan,nan,nan,nan,nan
2493,0,nan,nan,nan,nan,nan,nan
2494,0,nan,nan,nan,nan,nan,nan
2495,0,nan,nan,nan,nan,nan,nan
2496,0,nan,nan,nan,nan,nan,nan
2497,1,nan,nan,nan,nan,nan,nan
2498,0,nan,nan,nan,nan,nan,nan
2499,0,nan,nan,nan,nan,nan,nan
2500,1,nan,nan,nan,nan,nan,nan
2501,0,nan,nan,nan,nan,nan,nan
2502,0,nan,nan,nan,nan,nan,nan
2503,0,nan,nan,nan,nan,nan,nan
2504,0,nan,nan,nan,nan,nan,nan
2505,1,nan,nan,nan,nan,nan,nan
2506,0,nan,nan,nan,nan,nan,nan
2507,0,nan,nan,nan,nan,nan,nan
2508,1,nan,nan,nan,nan,nan,nan
2509,0,nan,nan,nan,nan,nan,nan
2510,0,nan,nan,nan,nan,nan,nan
2511,0,nan,nan,nan,nan,nan,nan
2512,0,nan,nan,nan,nan,nan,nan
2513,1,nan,nan,nan,nan,nan,nan
2514,0,nan,nan,nan,nan,nan,nan
2515,0,nan,nan,nan,nan,nan,nan
2516,1,nan,nan,nan,nan,nan,nan
2517,0,nan,nan,nan,nan,nan,nan
2518,0,nan,nan,nan,nan,nan,nan
2519,0,nan,nan,nan,nan,nan,nan
2520,2,nan,nan,nan,nan,nan,nan
2521,0,nan,nan,nan,nan,nan,nan
2522,0,nan,nan,nan,nan,nan,nan
2523,0,nan,nan,nan,nan,nan,nan
2524,0,nan,nan,nan,nan,nan,nan
2525,2,nan,nan,nan,nan,nan,nan
2526,0,nan,nan,nan,nan,nan,nan
2527,2,nan,nan,nan,nan,nan,nan
2528,0,nan,nan,nan,nan,nan,nan
2529,0,nan,nan,nan,nan,nan,nan
2530,0,nan,nan,nan,nan,nan,nan
2531,0,nan,nan,nan,nan,nan,nan
2532,1,nan,nan,nan,nan,nan,nan
2533,0,nan,nan,nan,nan,nan,nan
2534,1,nan,nan,nan,nan,nan,nan
2535,0,nan,nan,nan,nan,nan,nan
2536,1,nan,nan,nan,nan,nan,nan
2537,0,nan,nan,nan,nan,nan,nan
2538,1,nan,nan,nan,nan,nan,nan
2539,1,nan,nan,nan,nan,nan,nan
2540,0,nan,nan,nan,nan,nan,nan
2541,0,nan,nan,nan,nan,nan,nan
2542,0,nan,nan,nan,nan,nan,nan
2543,0,nan,nan,nan,nan,nan,nan
2544,0,nan,nan,nan,nan,nan,nan
2545,0,nan,nan,nan,nan,nan,nan
2546,1,nan,nan,nan,nan,nan,nan
2547,0,nan,nan,nan,nan,nan,nan
2548,0,nan,nan,nan,nan,nan,nan
2549,0,nan,nan,nan,nan,nan,nan
2550,0,nan,nan,nan,nan,nan,nan
2551,1,nan,nan,nan,nan,nan,nan
2552,0,nan,nan,nan,nan,nan,nan
2553,1,nan,nan,nan,nan,nan,nan
2554,1,nan,nan,nan,nan,nan,nan
2555,0,nan,nan,nan,nan,nan,nan
2556,0,nan,nan,nan,nan,nan,nan
2557,0,nan,nan,nan,nan,nan,nan
2558,1,nan,nan,nan,nan,nan,nan
2559,0,nan,nan,nan,nan,nan,nan
2560,1,nan,nan,nan,nan,nan,nan
2561,1,nan,nan,nan,nan,nan,nan
2562,1,nan,nan,nan,nan,nan,nan
2563,0,nan,nan,nan,nan,nan,nan
2564,0,nan,nan,nan,nan,nan,nan
2565,0,nan,nan,nan,nan,nan,nan
2566,1,nan,nan,nan,nan,nan,nan
2567,0,nan,nan,nan,nan,nan,nan
2568,0,nan,nan,nan,nan,nan,nan
2569,0,nan,nan,nan,nan,nan,nan
2570,0,nan,nan,nan,nan,nan,nan
2571,1,nan,nan,nan,nan,nan,nan
2572,0,nan,nan,nan,nan,nan,nan
2573,1,nan,nan,nan,nan,nan,nan
2574,0,nan,nan,nan,nan,nan,nan
2575,0,nan,nan,nan,nan,nan,nan
2576,1,nan,nan,nan,nan,nan,nan
2577,0,nan,nan,nan,nan,nan,nan
2578,0,nan,nan,nan,nan,nan,nan
2579,0,nan,nan,nan,nan,nan,nan
2580,0,nan,nan,nan,nan,nan,nan
2581,0,nan,nan,nan,nan,nan,nan
2582,2,nan,nan,nan,nan,nan,nan
2583,1,nan,nan,nan,nan,nan,nan
2584,0,nan,nan,nan,nan,nan,nan
2585,0,nan,nan,nan,nan,nan,nan
2586,0,nan,nan,nan,nan,nan,nan
2587,0,nan,nan,nan,nan,nan,nan
2588,1,nan,nan,nan,nan,nan,nan
2589,0,nan,nan,nan,nan,nan,nan
2590,0,nan,nan,nan,nan,nan,nan
2591,0,nan,nan,nan,nan,nan,nan
2592,0,nan,nan,nan,nan,nan,nan
2593,0,nan,nan,nan,nan,nan,nan
2594,0,nan,nan,nan,nan,nan,nan
2595,0,nan,nan,nan,nan,nan,nan
2596,1,nan,nan,nan,nan,nan,nan
2597,0,nan,nan,nan,nan,nan,nan
2598,0,nan,nan,nan,nan,nan,nan
2599,0,nan,nan,nan,nan,nan,nan
2600,0,nan,nan,nan,nan,nan,nan
2601,1,nan,nan,nan,nan,nan,nan
2602,0,nan,nan,nan,nan,nan,nan
2603,0,nan,nan,nan,nan,nan,nan
2604,0,nan,nan,nan,nan,nan,nan
2605,0,nan,nan,nan,nan,nan,nan
2606,1,nan,nan,nan,nan,nan,nan
2607,0,nan,nan,nan,nan,nan,nan
2608,2,nan,nan,nan,nan,nan,nan
2609,0,nan,nan,nan,nan,nan,nan
2610,1,nan,nan,nan,nan,nan,nan
2611,0,nan,nan,nan,nan,nan,nan
2612,0,nan,nan,nan,nan,nan,nan
2613,0,nan,nan,nan,nan,nan,nan
2614,0,nan,nan,nan,nan,nan,nan
2615,0,nan,nan,nan,nan,nan,nan
2616,0,nan,nan,nan,nan,nan,nan
2617,1,nan,nan,nan,nan,nan,nan
2618,0,nan,nan,nan,nan,nan,nan
2619,0,nan,nan,nan,nan,nan,nan
2620,0,nan,nan,nan,nan,nan,nan
2621,0,nan,nan,nan,nan,nan,nan
2622,0,nan,nan,nan,nan,nan,nan
2623,0,nan,nan,nan,nan,nan,nan
2624,0,nan,nan,nan,nan,nan,nan
2625,0,nan,nan,nan,nan,nan,nan
2626,0,nan,nan,nan,nan,nan,nan
2627,1,nan,nan,nan,nan,nan,nan
2628,0,nan,nan,nan,nan,nan,nan
2629,0,nan,nan,nan,nan,nan,nan
2630,0,nan,nan,nan,nan,nan,nan
2631,0,nan,nan,nan,nan,nan,nan
2632,0,nan,nan,nan,nan,nan,nan
2633,0,nan,nan,nan,nan,nan,nan
2634,0,nan,nan,nan,nan,nan,nan
2635,0,nan,nan,nan,nan,nan,nan
2636,0,nan,nan,nan,nan,nan,nan
2637,0,nan,nan,nan,nan,nan,nan
2638,1,nan,nan,nan,nan,nan,nan
2639,0,nan,nan,nan,nan,nan,nan
2640,1,nan,nan,nan,nan,nan,nan
2641,0,nan,nan,nan,nan,nan,nan
2642,0,nan,nan,nan,nan,nan,nan
2643,0,nan,nan,nan,nan,nan,nan
2644,2,nan,nan,nan,nan,nan,nan
2645,0,nan,nan,nan,nan,nan,nan
2646,0,nan,nan,nan,nan,nan,nan
2647,0,nan,nan,nan,nan,nan,nan
2648,0,nan,nan,nan,nan,nan,nan
2649,0,nan,nan,nan,nan,nan,nan
2650,0,nan,nan,nan,nan,nan,nan
2651,0,nan,nan,nan,nan,nan,nan
2652,0,nan,nan,nan,nan,nan,nan
2653,0,nan,nan,nan,nan,nan,nan
2654,0,nan,nan,nan,nan,nan,nan
2655,1,nan,nan,nan,nan,nan,nan
2656,0,nan,nan,nan,nan,nan,nan
2657,0,nan,nan,nan,nan,nan,nan
2658,0,nan,nan,nan,nan,nan,nan
2659,0,nan,nan,nan,nan,nan,nan
2660,0,nan,nan,nan,nan,nan,nan
2661,0,nan,nan,nan,nan,nan,nan
2662,1,nan,nan,nan,nan,nan,nan
2663,0,nan,nan,nan,nan,nan,nan
2664,0,nan,nan,nan,nan,nan,nan
2665,0,nan,nan,nan,nan,nan,nan
2666,1,nan,nan,nan,nan,nan,nan
2667,0,nan,nan,nan,nan,nan,nan
2668,0,nan,nan,nan,nan,nan,nan
2669,0,nan,nan,nan,nan,nan,nan
2670,0,nan,nan,nan,nan,nan,nan
2671,0,nan,nan,nan,nan,nan,nan
2672,0,nan,nan,nan,nan,nan,nan
2673,0,nan,nan,nan,nan,nan,nan
2674,0,nan,nan,nan,nan,nan,nan
2675,0,nan,nan,nan,nan,nan,nan
2676,0,nan,nan,nan,nan,nan,nan
2677,1,nan,nan,nan,nan,nan,nan
2678,0,nan,nan,nan,nan,nan,nan
2679,0,nan,nan,nan,nan,nan,nan
2680,0,nan,nan,nan,nan,nan,nan
2681,0,nan,nan,nan,nan,nan,nan
2682,0,nan,nan,nan,nan,nan,nan
2683,0,nan,nan,nan,nan,nan,nan
2684,0,nan,nan,nan,nan,nan,nan
2685,0,nan,nan,nan,nan,nan,nan
2686,0,nan,nan,nan,nan,nan,nan
2687,0,nan,nan,nan,nan,nan,nan
2688,0,nan,nan,nan,nan,nan,nan
2689,0,nan,nan,nan,nan,nan,nan
2690,0,nan,nan,nan,nan,nan,nan
2691,0,nan,nan,nan,nan,nan,nan
2692,0,nan,nan,nan,nan,nan,nan
2693,0,nan,nan,nan,nan,nan,nan
2694,0,nan,nan,nan,nan,nan,nan
2695,0,nan,nan,nan,nan,nan,nan
2696,0,nan,nan,nan,nan,nan,nan
2697,0,nan,nan,nan,nan,nan,nan
2698,0,nan,nan,nan,nan,nan,nan
2699,0,nan,nan,nan,nan,nan,nan
2700,0,nan,nan,nan,nan,nan,nan
2701,0,nan,nan,nan,nan,nan,nan
2702,1,nan,nan,nan,nan,nan,nan
2703,0,nan,nan,nan,nan,nan,nan
2704,0,nan,nan,nan,nan,nan,nan
2705,0,nan,nan,nan,nan,nan,nan
2706,0,nan,nan,nan,nan,nan,nan
2707,0,nan,nan,nan,nan,nan,nan
2708,0,nan,nan,nan,nan,nan,nan
2709,0,nan,nan,nan,nan,nan,nan
2710,0,nan,nan,nan,nan,nan,nan
2711,0,nan,nan,nan,nan,nan,nan
2712,0,nan,nan,nan,nan,nan,nan
2713,0,nan,nan,nan,nan,nan,nan
2714,1,nan,nan,nan,nan,nan,nan
2715,0,nan,nan,nan,nan,nan,nan
2716,0,nan,nan,nan,nan,nan,nan
2717,0,nan,nan,nan,nan,nan,nan
2718,0,nan,nan,nan,nan,nan,nan
2719,0,nan,nan,nan,nan,nan,nan
2720,0,nan,nan,nan,nan,nan,nan
2721,0,nan,nan,nan,nan,nan,nan
2722,0,nan,nan,nan,nan,nan,nan
2723,0,nan,nan,nan,nan,nan,nan
2724,0,nan,nan,nan,nan,nan,nan
2725,0,nan,nan,nan,nan,nan,nan
2726,0,nan,nan,nan,nan,nan,nan
2727,0,nan,nan,nan,nan,nan,nan
2728,0,nan,nan,nan,nan,nan,nan
2729,0,nan,nan,nan,nan,nan,nan
2730,1,nan,nan,nan,nan,nan,nan
2731,0,nan,nan,nan,nan,nan,nan
2732,0,nan,nan,nan,nan,nan,nan
2733,0,nan,nan,nan,nan,nan,nan
2734,1,nan,nan,nan,nan,nan,nan
2735,0,nan,nan,nan,nan,nan,nan
2736,0,nan,nan,nan,nan,nan,nan
2737,0,nan,nan,nan,nan,nan,nan
2738,0,nan,nan,nan,nan,nan,nan
2739,0,nan,nan,nan,nan,nan,nan
2740,0,nan,nan,nan,nan,nan,nan
2741,0,nan,nan,nan,nan,nan,nan
2742,0,nan,nan,nan,nan,nan,nan
2743,0,nan,nan,nan,nan,nan,nan
2744,0,nan,nan,nan,nan,nan,nan
2745,0,nan,nan,nan,nan,nan,nan
2746,0,nan,nan,nan,nan,nan,nan
2747,0,nan,nan,nan,nan,nan,nan
2748,0,nan,nan,nan,nan,nan,nan
2749,0,nan,nan,nan,nan,nan,nan
2750,0,nan,nan,nan,nan,nan,nan
2751,0,nan,nan,nan,nan,nan,nan
2752,0,nan,nan,nan,nan,nan,nan
2753,0,nan,nan,nan,nan,nan,nan
2754,1,nan,nan,nan,nan,nan,nan
2755,0,nan,nan,nan,nan,nan,nan
2756,0,nan,nan,nan,nan,nan,nan
2757,0,nan,nan,nan,nan,nan,nan
2758,0,nan,nan,nan,nan,nan,nan
2759,0,nan,nan,nan,nan,nan,nan
2760,0,nan,nan,nan,nan,nan,nan
2761,0,nan,nan,nan,nan,nan,nan
2762,0,nan,nan,nan,nan,nan,nan
2763,0,nan,nan,nan,nan,nan,nan
2764,0,nan,nan,nan,nan,nan,nan
2765,0,nan,nan,nan,nan,nan,nan
2766,0,nan,nan,nan,nan,nan,nan
2767,0,nan,nan,nan,nan,nan,nan
2768,0,nan,nan,nan,nan,nan,nan
2769,0,nan,nan,nan,nan,nan,nan
2770,0,nan,nan,nan,nan,nan,nan
2771,0,nan,nan,nan,nan,nan,nan
2772,0,nan,nan,nan,nan,nan,nan
2773,0,nan,nan,nan,nan,nan,nan
2774,1,nan,nan,nan,nan,nan,nan
2775,0,nan,nan,nan,nan,nan,nan
2776,0,nan,nan,nan,nan,nan,nan
2777,0,nan,nan,nan,nan,nan,nan
2778,0,nan,nan,nan,nan,nan,nan
2779,0,nan,nan,nan,nan,nan,nan
2780,0,nan,nan,nan,nan,nan,nan
2781,0,nan,nan,nan,nan,nan,nan
2782,0,nan,nan,nan,nan,nan,nan
2783,0,nan,nan,nan,nan,nan,nan
2784,0,nan,nan,nan,nan,nan,nan
2785,0,nan,nan,nan,nan,nan,nan
2786,1,nan,nan,nan,nan,nan,nan
2787,0,nan,nan,nan,nan,nan,nan
2788,0,nan,nan,nan,nan,nan,nan
2789,0,nan,nan,nan,nan,nan,nan
2790,0,nan,nan,nan,nan,nan,nan
2791,0,nan,nan,nan,nan,nan,nan
2792,0,nan,nan,nan,nan,nan,nan
2793,0,nan,nan,nan,nan,nan,nan
2794,0,nan,nan,nan,nan,nan,nan
2795,0,nan,nan,nan,nan,nan,nan
2796,0,nan,nan,nan,nan,nan,nan
2797,0,nan,nan,nan,nan,nan,nan
2798,0,nan,nan,nan,nan,nan,nan
2799,0,nan,nan,nan,nan,nan,nan
2800,0,nan,nan,nan,nan,nan,nan
2801,0,nan,nan,nan,nan,nan,nan
2802,0,nan,nan,nan,nan,nan,nan
2803,0,nan,nan,nan,nan,nan,nan
2804,0,nan,nan,nan,nan,nan,nan
2805,0,nan,nan,nan,nan,nan,nan
2806,0,nan,nan,nan,nan,nan,nan
2807,0,nan,nan,nan,nan,nan,nan
2808,0,nan,nan,nan,nan,nan,nan
2809,0,nan,nan,nan,nan,nan,nan
2810,0,nan,nan,nan,nan,nan,nan
2811,0,nan,nan,nan,nan,nan,nan
2812,0,nan,nan,nan,nan,nan,nan
2813,0,nan,nan,nan,nan,nan,nan
2814,0,nan,nan,nan,nan,nan,nan
2815,0,nan,nan,nan,nan,nan,nan
2816,0,nan,nan,nan,nan,nan,nan
2817,0,nan,nan,nan,nan,nan,nan
2818,0,nan,nan,nan,nan,nan,nan
2819,0,nan,nan,nan,nan,nan,nan
2820,0,nan,nan,nan,nan,nan,nan
2821,0,nan,nan,nan,nan,nan,nan
2822,1,nan,nan,nan,nan,nan,nan
2823,0,nan,nan,nan,nan,nan,nan
2824,0,nan,nan,nan,nan,nan,nan
2825,0,nan,nan,nan,nan,nan,nan
2826,0,nan,nan,nan,nan,nan,nan
2827,0,nan,nan,nan,nan,nan,nan
2828,0,nan,nan,nan,nan,nan,nan
2829,0,nan,nan,nan,nan,nan,nan
2830,0,nan,nan,nan,nan,nan,nan
2831,0,nan,nan,nan,nan,nan,nan
2832,0,nan,nan,nan,nan,nan,nan
2833,0,nan,nan,nan,nan,nan,nan
2834,0,nan,nan,nan,nan,nan,nan
2835,0,nan,nan,nan,nan,nan,nan
2836,0,nan,nan,nan,nan,nan,nan
2837,1,nan,nan,nan,nan,nan,nan
2838,0,nan,nan,nan,nan,nan,nan
2839,0,nan,nan,nan,nan,nan,nan
2840,0,nan,nan,nan,nan,nan,nan
2841,0,nan,nan,nan,nan,nan,nan
2842,0,nan,nan,nan,nan,nan,nan
2843,0,nan,nan,nan,nan,nan,nan
2844,0,nan,nan,nan,nan,nan,nan
2845,0,nan,nan,nan,nan,nan,nan
2846,0,nan,nan,nan,nan,nan,nan
2847,0,nan,nan,nan,nan,nan,nan
2848,0,nan,nan,nan,nan,nan,nan
2849,0,nan,nan,nan,nan,nan,nan
2850,0,nan,nan,nan,nan,nan,nan
2851,0,nan,nan,nan,nan,nan,nan
2852,1,nan,nan,nan,nan,nan,nan
2853,1,nan,nan,nan,nan,nan,nan
2854,0,nan,nan,nan,nan,nan,nan
2855,0,nan,nan,nan,nan,nan,nan
2856,0,nan,nan,nan,nan,nan,nan
2857,0,nan,nan,nan,nan,nan,nan
2858,0,nan,nan,nan,nan,nan,nan
2859,0,nan,nan,nan,nan,nan,nan
2860,0,nan,nan,nan,nan,nan,nan
2861,0,nan,nan,nan,nan,nan,nan
2862,0,nan,nan,nan,nan,nan,nan
2863,0,nan,nan,nan,nan,nan,nan
2864,0,nan,nan,nan,nan,nan,nan
2865,0,nan,nan,nan,nan,nan,nan
2866,0,nan,nan,nan,nan,nan,nan
2867,0,nan,nan,nan,nan,nan,nan
2868,0,nan,nan,nan,nan,nan,nan
2869,1,nan,nan,nan,nan,nan,nan
2870,0,nan,nan,nan,nan,nan,nan
2871,0,nan,nan,nan,nan,nan,nan
2872,0,nan,nan,nan,nan,nan,nan
2873,0,nan,nan,nan,nan,nan,nan
2874,0,nan,nan,nan,nan,nan,nan
2875,0,nan,nan,nan,nan,nan,nan
2876,0,nan,nan,nan,nan,nan,nan
2877,0,nan,nan,nan,nan,nan,nan
2878,1,nan,nan,nan,nan,nan,nan
2879,0,nan,nan,nan,nan,nan,nan
2880,0,nan,nan,nan,nan,nan,nan
2881,1,nan,nan,nan,nan,nan,nan
2882,0,nan,nan,nan,nan,nan,nan
2883,0,nan,nan,nan,nan,nan,nan
2884,0,nan,nan,nan,nan,nan,nan
2885,0,nan,nan,nan,nan,nan,nan
2886,0,nan,nan,nan,nan,nan,nan
2887,0,nan,nan,nan,nan,nan,nan
2888,0,nan,nan,nan,nan,nan,nan
2889,0,nan,nan,nan,nan,nan,nan
2890,0,nan,nan,nan,nan,nan,nan
2891,0,nan,nan,nan,nan,nan,nan
2892,0,nan,nan,nan,nan,nan,nan
2893,0,nan,nan,nan,nan,nan,nan
2894,0,nan,nan,nan,nan,nan,nan
2895,0,nan,nan,nan,nan,nan,nan
2896,0,nan,nan,nan,nan,nan,nan
2897,0,nan,nan,nan,nan,nan,nan
2898,0,nan,nan,nan,nan,nan,nan
2899,0,nan,nan,nan,nan,nan,nan
2900,1,nan,nan,nan,nan,nan,nan
2901,0,nan,nan,nan,nan,nan,nan
2902,0,nan,nan,nan,nan,nan,nan
2903,0,nan,nan,nan,nan,nan,nan
2904,0,nan,nan,nan,nan,nan,nan
2905,0,nan,nan,nan,nan,nan,nan
2906,0,nan,nan,nan,nan,nan,nan
2907,0,nan,nan,nan,nan,nan,nan
2908,1,nan,nan,nan,nan,nan,nan
2909,0,nan,nan,nan,nan,nan,nan
2910,0,nan,nan,nan,nan,nan,nan
2911,0,nan,nan,nan,nan,nan,nan
2912,0,nan,nan,nan,nan,nan,nan
2913,0,nan,nan,nan,nan,nan,nan
2914,0,nan,nan,nan,nan,nan,nan
2915,0,nan,nan,nan,nan,nan,nan
2916,0,nan,nan,nan,nan,nan,nan
2917,0,nan,nan,nan,nan,nan,nan
2918,0,nan,nan,nan,nan,nan,nan
2919,1,nan,nan,nan,nan,nan,nan
2920,0,nan,nan,nan,nan,nan,nan
2921,0,nan,nan,nan,nan,nan,nan
2922,0,nan,nan,nan,nan,nan,nan
2923,0,nan,nan,nan,nan,nan,nan
2924,0,nan,nan,nan,nan,nan,nan
2925,0,nan,nan,nan,nan,nan,nan
2926,0,nan,nan,nan,nan,nan,nan
2927,0,nan,nan,nan,nan,nan,nan
2928,0,nan,nan,nan,nan,nan,nan
2929,0,nan,nan,nan,nan,nan,nan
2930,0,nan,nan,nan,nan,nan,nan
2931,0,nan,nan,nan,nan,nan,nan
2932,0,nan,nan,nan,nan,nan,nan
2933,0,nan,nan,nan,nan,nan,nan
2934,0,nan,nan,nan,nan,nan,nan
2935,0,nan,nan,nan,nan,nan,nan
2936,0,nan,nan,nan,nan,nan,nan
2937,0,nan,nan,nan,nan,nan,nan
2938,0,nan,nan,nan,nan,nan,nan
2939,0,nan,nan,nan,nan,nan,nan
2940,0,nan,nan,nan,nan,nan,nan
2941,0,nan,nan,nan,nan,nan,nan
2942,0,nan,nan,nan,nan,nan,nan
2943,0,nan,nan,nan,nan,nan,nan
2944,0,nan,nan,nan,nan,nan,nan
2945,1,nan,nan,nan,nan,nan,nan
2946,0,nan,nan,nan,nan,nan,nan
2947,0,nan,nan,nan,nan,nan,nan
2948,0,nan,nan,nan,nan,nan,nan
2949,0,nan,nan,nan,nan,nan,nan
2950,0,nan,nan,nan,nan,nan,nan
2951,0,nan,nan,nan,nan,nan,nan
2952,0,nan,nan,nan,nan,nan,nan
2953,0,nan,nan,nan,nan,nan,nan
2954,0,nan,nan,nan,nan,nan,nan
2955,0,nan,nan,nan,nan,nan,nan
2956,0,nan,nan,nan,nan,nan,nan
2957,0,nan,nan,nan,nan,nan,nan
2958,0,nan,nan,nan,nan,nan,nan
2959,0,nan,nan,nan,nan,nan,nan
2960,1,nan,nan,nan,nan,nan,nan
2961,0,nan,nan,nan,nan,nan,nan
2962,0,nan,nan,nan,nan,nan,nan
2963,0,nan,nan,nan,nan,nan,nan
2964,1,nan,nan,nan,nan,nan,nan
2965,0,nan,nan,nan,nan,nan,nan
2966,0,nan,nan,nan,nan,nan,nan
2967,0,nan,nan,nan,nan,nan,nan
2968,0,nan,nan,nan,nan,nan,nan
2969,0,nan,nan,nan,nan,nan,nan
2970,0,nan,nan,nan,nan,nan,nan
2971,0,nan,nan,nan,nan,nan,nan
2972,0,nan,nan,nan,nan,nan,nan
2973,0,nan,nan,nan,nan,nan,nan
2974,0,nan,nan,nan,nan,nan,nan
2975,0,nan,nan,nan,nan,nan,nan
2976,0,nan,nan,nan,nan,nan,nan
2977,0,nan,nan,nan,nan,nan,nan
2978,0,nan,nan,nan,nan,nan,nan
2979,0,nan,nan,nan,nan,nan,nan
2980,0,nan,nan,nan,nan,nan,nan
2981,0,nan,nan,nan,nan,nan,nan
2982,0,nan,nan,nan,nan,nan,nan
2983,0,nan,nan,nan,nan,nan,nan
2984,0,nan,nan,nan,nan,nan,nan
2985,0,nan,nan,nan,nan,nan,nan
2986,0,nan,nan,nan,nan,nan,nan
2987,0,nan,nan,nan,nan,nan,nan
2988,0,nan,nan,nan,nan,nan,nan
